Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
153	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	NA	-0.00058	NA	0.05357	0.00055
154	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	-0.01226	NA	NA	0.00761	0.10618
155	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	0.01269	0.02396	0.06235	0.08943	-0.00189
156	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	0.0166	0.02296	0.01914	0.04925	-0.05635
157	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	0.01236	0.03715	0.06748	0.09193	0.00233
158	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	0.01267	0.01805	0.05962	0.05465	0.01665
159	2014	R	Mich	Camp, Dave	CHD	Purchased	8000	2014-06-30	-0.01031	0.01105	-0.00413	0.03514	-0.0847
160	2014	R	Mich	Camp, Dave	CL	Sold	75000	2014-06-30	-0.01472	-0.03543	-0.04631	-0.0787	-0.02673
161	2014	R	Mich	Camp, Dave	CMI	Sold	8000	2014-06-30	-0.01965	-0.02575	0.06005	0.08326	0.01538
162	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	0.03452	0.04483	0.04092	0.0925	0.00805
163	2014	R	Mich	Camp, Dave	CMI	Sold	8000	2014-06-30	0.01473	-0.06083	0.01733	-0.02978	0.13851
164	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	-0.01729	-0.02153	0.01127	-0.00954	-0.14319
165	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	-0.00468	0.02036	-0.02758	-0.0655	-0.1006
166	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	0.02221	0.01904	0.00343	-0.04267	-0.0636
